D0 Brightness -SAP,shift1,shift2,shift3,shift4,shift5,shift6,shift7,shift8,shift9,shift10,shift11,shift12,shift13,shift14,shift15
72.4,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,48.9,48.9,54.8,54.8,54.8,54.8,54.8
73.5,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,48.9,48.9,54.8,54.8,54.8,54.8
73.6,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,48.9,48.9,54.8,54.8,54.8
70.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,48.9,48.9,54.8,54.8
71.2,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,48.9,48.9,54.8
70.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,48.9,48.9
73.6,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,48.9
73,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8
76.1,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8
76.4,49.2,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8
75.7,49.2,49.2,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8
77.5,49.2,49.2,49.2,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8
78.3,52.1,49.2,49.2,49.2,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8
79,52.1,52.1,49.2,49.2,49.2,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8
77.5,52.1,52.1,52.1,49.2,49.2,49.2,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8
77.2,52.1,52.1,52.1,52.1,49.2,49.2,49.2,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8
79.4,52.1,52.1,52.1,52.1,52.1,49.2,49.2,49.2,46.8,46.8,46.8,46.8,46.8,46.8,46.8
80,52.1,52.1,52.1,52.1,52.1,52.1,49.2,49.2,49.2,46.8,46.8,46.8,46.8,46.8,46.8
79.6,52.1,52.1,52.1,52.1,52.1,52.1,52.1,49.2,49.2,49.2,46.8,46.8,46.8,46.8,46.8
78.8,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1,49.2,49.2,49.2,46.8,46.8,46.8,46.8
79.2,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1,49.2,49.2,49.2,46.8,46.8,46.8
79.7,52.9,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1,49.2,49.2,49.2,46.8,46.8
80.5,52.9,52.9,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1,49.2,49.2,49.2,46.8
78,52.9,52.9,52.9,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1,49.2,49.2,49.2
75.3,52.9,52.9,52.9,52.9,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1,49.2,49.2
75,52.9,52.9,52.9,52.9,52.9,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1,49.2
74.4,52.9,52.9,52.9,52.9,52.9,52.9,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1
74.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.1,52.1,52.1,52.1,52.1,52.1,52.1,52.1
77.7,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.1,52.1,52.1,52.1,52.1,52.1,52.1
76.9,52,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.1,52.1,52.1,52.1,52.1,52.1
77.8,52,52,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.1,52.1,52.1,52.1,52.1
79.7,52,52,52,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.1,52.1,52.1,52.1
80.2,52,52,52,52,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.1,52.1,52.1
75.6,52,52,52,52,52,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.1,52.1
78,49.3,52,52,52,52,52,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.1
77.1,49.3,49.3,52,52,52,52,52,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9
77.7,49.3,49.3,49.3,52,52,52,52,52,52.9,52.9,52.9,52.9,52.9,52.9,52.9
78.5,49.3,49.3,49.3,49.3,52,52,52,52,52,52.9,52.9,52.9,52.9,52.9,52.9
72,50.9,49.3,49.3,49.3,49.3,52,52,52,52,52,52.9,52.9,52.9,52.9,52.9
73.2,50.9,50.9,49.3,49.3,49.3,49.3,52,52,52,52,52,52.9,52.9,52.9,52.9
71.3,50.9,50.9,50.9,49.3,49.3,49.3,49.3,52,52,52,52,52,52.9,52.9,52.9
70.9,50.9,50.9,50.9,50.9,49.3,49.3,49.3,49.3,52,52,52,52,52,52.9,52.9
73.8,50.9,50.9,50.9,50.9,50.9,49.3,49.3,49.3,49.3,52,52,52,52,52,52.9
74,50.9,50.9,50.9,50.9,50.9,50.9,49.3,49.3,49.3,49.3,52,52,52,52,52
72.5,50.9,50.9,50.9,50.9,50.9,50.9,50.9,49.3,49.3,49.3,49.3,52,52,52,52
76.6,52.8,50.9,50.9,50.9,50.9,50.9,50.9,50.9,49.3,49.3,49.3,49.3,52,52,52
78.6,52.8,52.8,50.9,50.9,50.9,50.9,50.9,50.9,50.9,49.3,49.3,49.3,49.3,52,52
80.2,52.8,52.8,52.8,50.9,50.9,50.9,50.9,50.9,50.9,50.9,49.3,49.3,49.3,49.3,52
80.1,52.8,52.8,52.8,52.8,50.9,50.9,50.9,50.9,50.9,50.9,50.9,49.3,49.3,49.3,49.3
56.6,52.8,52.8,52.8,52.8,52.8,50.9,50.9,50.9,50.9,50.9,50.9,50.9,49.3,49.3,49.3
64.1,52.8,52.8,52.8,52.8,52.8,52.8,50.9,50.9,50.9,50.9,50.9,50.9,50.9,49.3,49.3
70.4,49,52.8,52.8,52.8,52.8,52.8,52.8,50.9,50.9,50.9,50.9,50.9,50.9,50.9,49.3
80.7,49,49,52.8,52.8,52.8,52.8,52.8,52.8,50.9,50.9,50.9,50.9,50.9,50.9,50.9
78,49,49,49,52.8,52.8,52.8,52.8,52.8,52.8,50.9,50.9,50.9,50.9,50.9,50.9
76.9,49,49,49,49,52.8,52.8,52.8,52.8,52.8,52.8,50.9,50.9,50.9,50.9,50.9
78.8,49,49,49,49,49,52.8,52.8,52.8,52.8,52.8,52.8,50.9,50.9,50.9,50.9
79.1,49,49,49,49,49,49,52.8,52.8,52.8,52.8,52.8,52.8,50.9,50.9,50.9
76.8,49,49,49,49,49,49,49,52.8,52.8,52.8,52.8,52.8,52.8,50.9,50.9
77.1,49,49,49,49,49,49,49,49,52.8,52.8,52.8,52.8,52.8,52.8,50.9
75.6,49,49,49,49,49,49,49,49,49,52.8,52.8,52.8,52.8,52.8,52.8
76.3,49,49,49,49,49,49,49,49,49,49,52.8,52.8,52.8,52.8,52.8
75.2,49,49,49,49,49,49,49,49,49,49,49,52.8,52.8,52.8,52.8
75.9,49,49,49,49,49,49,49,49,49,49,49,49,52.8,52.8,52.8
76.5,49,49,49,49,49,49,49,49,49,49,49,49,49,52.8,52.8
76.1,49,49,49,49,49,49,49,49,49,49,49,49,49,49,52.8
74.8,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
75.1,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
77.6,48.8,49,49,49,49,49,49,49,49,49,49,49,49,49,49
75.4,48.8,48.8,49,49,49,49,49,49,49,49,49,49,49,49,49
71.2,48.8,48.8,48.8,49,49,49,49,49,49,49,49,49,49,49,49
76,48.8,48.8,48.8,48.8,49,49,49,49,49,49,49,49,49,49,49
78.7,48.8,48.8,48.8,48.8,48.8,49,49,49,49,49,49,49,49,49,49
74.8,48.8,48.8,48.8,48.8,48.8,48.8,49,49,49,49,49,49,49,49,49
77.1,48.8,48.8,48.8,48.8,48.8,48.8,48.8,49,49,49,49,49,49,49,49
78.4,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,49,49,49,49,49,49,49
77.3,35.9,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,49,49,49,49,49,49
77.8,35.9,35.9,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,49,49,49,49,49
76.4,35.9,35.9,35.9,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,49,49,49,49
76.6,35.9,35.9,35.9,35.9,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,49,49,49
77.5,49.2,35.9,35.9,35.9,35.9,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,49,49
78.4,49.2,49.2,35.9,35.9,35.9,35.9,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,49
77.5,49.2,49.2,49.2,35.9,35.9,35.9,35.9,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8
77.9,49.2,49.2,49.2,49.2,35.9,35.9,35.9,35.9,48.8,48.8,48.8,48.8,48.8,48.8,48.8
76.8,49.2,49.2,49.2,49.2,49.2,35.9,35.9,35.9,35.9,48.8,48.8,48.8,48.8,48.8,48.8
77.4,51.4,49.2,49.2,49.2,49.2,49.2,35.9,35.9,35.9,35.9,48.8,48.8,48.8,48.8,48.8
78.3,51.4,51.4,49.2,49.2,49.2,49.2,49.2,35.9,35.9,35.9,35.9,48.8,48.8,48.8,48.8
77.5,51.4,51.4,51.4,49.2,49.2,49.2,49.2,49.2,35.9,35.9,35.9,35.9,48.8,48.8,48.8
77.1,51.4,51.4,51.4,51.4,49.2,49.2,49.2,49.2,49.2,35.9,35.9,35.9,35.9,48.8,48.8
77.5,51.4,51.4,51.4,51.4,51.4,49.2,49.2,49.2,49.2,49.2,35.9,35.9,35.9,35.9,48.8
77.8,51.4,51.4,51.4,51.4,51.4,51.4,49.2,49.2,49.2,49.2,49.2,35.9,35.9,35.9,35.9
77.3,51.4,51.4,51.4,51.4,51.4,51.4,51.4,49.2,49.2,49.2,49.2,49.2,35.9,35.9,35.9
78,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,49.2,49.2,49.2,49.2,49.2,35.9,35.9
79.1,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,49.2,49.2,49.2,49.2,49.2,35.9
75.1,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,49.2,49.2,49.2,49.2,49.2
76.3,45.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,49.2,49.2,49.2,49.2
77.5,45.4,45.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,49.2,49.2,49.2
76.4,45.4,45.4,45.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,49.2,49.2
75.8,45.4,45.4,45.4,45.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,49.2
75.2,45.4,45.4,45.4,45.4,45.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4
74.7,45.4,45.4,45.4,45.4,45.4,45.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4
73.9,45.4,45.4,45.4,45.4,45.4,45.4,45.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4
74.7,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4
75.5,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,51.4,51.4,51.4,51.4,51.4,51.4
76.1,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,51.4,51.4,51.4,51.4,51.4
76.4,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,51.4,51.4,51.4,51.4
74.7,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,51.4,51.4,51.4
75.8,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,51.4,51.4
80.5,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,51.4
77.8,47.5,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4
77.4,47.5,47.5,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4
78.2,47.5,47.5,47.5,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4
79.2,47.5,47.5,47.5,47.5,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4
79.1,50,47.5,47.5,47.5,47.5,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4
77.6,50,50,47.5,47.5,47.5,47.5,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4
76.6,50,50,50,47.5,47.5,47.5,47.5,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4
75.8,50,50,50,50,47.5,47.5,47.5,47.5,48.2,48.2,48.2,48.2,48.2,48.2,48.2
77.1,50,50,50,50,50,47.5,47.5,47.5,47.5,48.2,48.2,48.2,48.2,48.2,48.2
78.4,50,50,50,50,50,50,47.5,47.5,47.5,47.5,48.2,48.2,48.2,48.2,48.2
79.1,50,50,50,50,50,50,50,47.5,47.5,47.5,47.5,48.2,48.2,48.2,48.2
80.6,50,50,50,50,50,50,50,50,47.5,47.5,47.5,47.5,48.2,48.2,48.2
78.2,52,50,50,50,50,50,50,50,50,47.5,47.5,47.5,47.5,48.2,48.2
77.5,52,52,50,50,50,50,50,50,50,50,47.5,47.5,47.5,47.5,48.2
76.2,52,52,52,50,50,50,50,50,50,50,50,47.5,47.5,47.5,47.5
78,52,52,52,52,50,50,50,50,50,50,50,50,47.5,47.5,47.5
78.3,52,52,52,52,52,50,50,50,50,50,50,50,50,47.5,47.5
71.8,52,52,52,52,52,52,50,50,50,50,50,50,50,50,47.5
72.5,52,52,52,52,52,52,52,50,50,50,50,50,50,50,50
72.6,52,52,52,52,52,52,52,52,50,50,50,50,50,50,50
74.3,52,52,52,52,52,52,52,52,52,50,50,50,50,50,50
75.2,52,52,52,52,52,52,52,52,52,52,50,50,50,50,50
75.7,52,52,52,52,52,52,52,52,52,52,52,50,50,50,50
76.2,52,52,52,52,52,52,52,52,52,52,52,52,50,50,50
73.6,47.9,52,52,52,52,52,52,52,52,52,52,52,52,50,50
77.5,47.9,47.9,52,52,52,52,52,52,52,52,52,52,52,52,50
79,47.9,47.9,47.9,52,52,52,52,52,52,52,52,52,52,52,52
79.6,47.9,47.9,47.9,47.9,52,52,52,52,52,52,52,52,52,52,52
78.5,47.9,47.9,47.9,47.9,47.9,52,52,52,52,52,52,52,52,52,52
76.8,47.9,47.9,47.9,47.9,47.9,47.9,52,52,52,52,52,52,52,52,52
77.6,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52,52,52,52,52,52,52,52
78.6,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52,52,52,52,52,52,52
79,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52,52,52,52,52,52
79.3,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52,52,52,52,52
79.2,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52,52,52,52
77,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52,52,52
77.5,45.6,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52,52
76,45.6,45.6,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52
80.2,45.6,45.6,45.6,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
77.7,44.3,45.6,45.6,45.6,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
76.8,51.9,44.3,45.6,45.6,45.6,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
76,51.9,51.9,44.3,45.6,45.6,45.6,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
77.1,51.9,51.9,51.9,44.3,45.6,45.6,45.6,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
77.3,51.9,51.9,51.9,51.9,44.3,45.6,45.6,45.6,47.9,47.9,47.9,47.9,47.9,47.9,47.9
78,51.9,51.9,51.9,51.9,51.9,44.3,45.6,45.6,45.6,47.9,47.9,47.9,47.9,47.9,47.9
78.2,51.9,51.9,51.9,51.9,51.9,51.9,44.3,45.6,45.6,45.6,47.9,47.9,47.9,47.9,47.9
78.4,51.9,51.9,51.9,51.9,51.9,51.9,51.9,44.3,45.6,45.6,45.6,47.9,47.9,47.9,47.9
78.8,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,44.3,45.6,45.6,45.6,47.9,47.9,47.9
79.7,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,44.3,45.6,45.6,45.6,47.9,47.9
79.1,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,44.3,45.6,45.6,45.6,47.9
78.6,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,44.3,45.6,45.6,45.6
77.5,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,44.3,45.6,45.6
78.2,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,44.3,45.6
78,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,44.3
77.2,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
77.5,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
78,50.8,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
77.3,50.8,50.8,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
76.9,50.8,50.8,50.8,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
75.8,50.8,50.8,50.8,50.8,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
77.7,50.8,50.8,50.8,50.8,50.8,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
78.1,50.8,50.8,50.8,50.8,50.8,50.8,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
77,50.8,50.8,50.8,50.8,50.8,50.8,50.8,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
76.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,51.9,51.9,51.9,51.9,51.9,51.9,51.9
77.9,47.9,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,51.9,51.9,51.9,51.9,51.9,51.9
78.6,47.9,47.9,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,51.9,51.9,51.9,51.9,51.9
78.9,47.9,47.9,47.9,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,51.9,51.9,51.9,51.9
77,47.9,47.9,47.9,47.9,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,51.9,51.9,51.9
75.7,49.9,47.9,47.9,47.9,47.9,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,51.9,51.9
77.6,49.9,49.9,47.9,47.9,47.9,47.9,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,51.9
77.2,49.9,49.9,49.9,47.9,47.9,47.9,47.9,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8
76.8,49.9,49.9,49.9,49.9,47.9,47.9,47.9,47.9,50.8,50.8,50.8,50.8,50.8,50.8,50.8
76,49.9,49.9,49.9,49.9,49.9,47.9,47.9,47.9,47.9,50.8,50.8,50.8,50.8,50.8,50.8
76.3,49.9,49.9,49.9,49.9,49.9,49.9,47.9,47.9,47.9,47.9,50.8,50.8,50.8,50.8,50.8
76.1,49.9,49.9,49.9,49.9,49.9,49.9,49.9,47.9,47.9,47.9,47.9,50.8,50.8,50.8,50.8
77.2,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,47.9,47.9,47.9,47.9,50.8,50.8,50.8
77,50.4,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,47.9,47.9,47.9,47.9,50.8,50.8
77.6,50.4,50.4,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,47.9,47.9,47.9,47.9,50.8
75.8,50.4,50.4,50.4,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,47.9,47.9,47.9,47.9
71,49.7,50.4,50.4,50.4,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,47.9,47.9,47.9
70.2,49.7,49.7,50.4,50.4,50.4,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,47.9,47.9
72.2,49.7,49.7,49.7,50.4,50.4,50.4,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,47.9
74.5,44.6,49.7,49.7,49.7,50.4,50.4,50.4,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
75.6,44.6,44.6,49.7,49.7,49.7,50.4,50.4,50.4,49.9,49.9,49.9,49.9,49.9,49.9,49.9
76,44.6,44.6,44.6,49.7,49.7,49.7,50.4,50.4,50.4,49.9,49.9,49.9,49.9,49.9,49.9
76.8,44.6,44.6,44.6,44.6,49.7,49.7,49.7,50.4,50.4,50.4,49.9,49.9,49.9,49.9,49.9
77.9,44.6,44.6,44.6,44.6,44.6,49.7,49.7,49.7,50.4,50.4,50.4,49.9,49.9,49.9,49.9
79.5,44.6,44.6,44.6,44.6,44.6,44.6,49.7,49.7,49.7,50.4,50.4,50.4,49.9,49.9,49.9
80.1,44.6,44.6,44.6,44.6,44.6,44.6,44.6,49.7,49.7,49.7,50.4,50.4,50.4,49.9,49.9
71.3,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,49.7,49.7,49.7,50.4,50.4,50.4,49.9
70.1,43.9,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,49.7,49.7,49.7,50.4,50.4,50.4
78.1,46.2,43.9,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,49.7,49.7,49.7,50.4,50.4
78.5,48,46.2,43.9,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,49.7,49.7,49.7,50.4
79.1,48,48,46.2,43.9,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,49.7,49.7,49.7
77.5,48,48,48,46.2,43.9,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,49.7,49.7
77.3,48.1,48,48,48,46.2,43.9,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6,49.7
78.2,48.1,48.1,48,48,48,46.2,43.9,44.6,44.6,44.6,44.6,44.6,44.6,44.6,44.6
76.2,48.1,48.1,48.1,48,48,48,46.2,43.9,44.6,44.6,44.6,44.6,44.6,44.6,44.6
77.3,48.1,48.1,48.1,48.1,48,48,48,46.2,43.9,44.6,44.6,44.6,44.6,44.6,44.6
79.9,48.1,48.1,48.1,48.1,48.1,48,48,48,46.2,43.9,44.6,44.6,44.6,44.6,44.6
79.1,48.1,48.1,48.1,48.1,48.1,48.1,48,48,48,46.2,43.9,44.6,44.6,44.6,44.6
76.8,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48,48,48,46.2,43.9,44.6,44.6,44.6
77.5,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48,48,48,46.2,43.9,44.6,44.6
77.1,45.8,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48,48,48,46.2,43.9,44.6
75.4,45.8,45.8,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48,48,48,46.2,43.9
78.2,48.1,45.8,45.8,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48,48,48,46.2
75.5,48.1,48.1,45.8,45.8,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48,48,48
75.6,48.1,48.1,48.1,45.8,45.8,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48,48
76,48.1,48.1,48.1,48.1,45.8,45.8,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48
75.6,48.1,48.1,48.1,48.1,48.1,45.8,45.8,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
78.6,48.1,48.1,48.1,48.1,48.1,48.1,45.8,45.8,48.1,48.1,48.1,48.1,48.1,48.1,48.1
76.8,48.1,48.1,48.1,48.1,48.1,48.1,48.1,45.8,45.8,48.1,48.1,48.1,48.1,48.1,48.1
77.5,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,45.8,45.8,48.1,48.1,48.1,48.1,48.1
77.8,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,45.8,45.8,48.1,48.1,48.1,48.1
76.9,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,45.8,45.8,48.1,48.1,48.1
78,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,45.8,45.8,48.1,48.1
77.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,45.8,45.8,48.1
78.2,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,45.8,45.8
79.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,45.8
78.4,49.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
78,49.3,49.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
77.9,49.3,49.3,49.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
76.3,49.3,49.3,49.3,49.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
69.5,49.3,49.3,49.3,49.3,49.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
72.8,49.3,49.3,49.3,49.3,49.3,49.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
72.5,48,49.3,49.3,49.3,49.3,49.3,49.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
70.6,48,48,49.3,49.3,49.3,49.3,49.3,49.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1
69.7,48,48,48,49.3,49.3,49.3,49.3,49.3,49.3,48.1,48.1,48.1,48.1,48.1,48.1
70.1,48,48,48,48,49.3,49.3,49.3,49.3,49.3,49.3,48.1,48.1,48.1,48.1,48.1
72.8,48,48,48,48,48,49.3,49.3,49.3,49.3,49.3,49.3,48.1,48.1,48.1,48.1
71.2,48,48,48,48,48,48,49.3,49.3,49.3,49.3,49.3,49.3,48.1,48.1,48.1
72.6,48,48,48,48,48,48,48,49.3,49.3,49.3,49.3,49.3,49.3,48.1,48.1
